,base_text,tweet_class
1291,"People think -  ""If I just carry a knife for protection it's okay""

It's illegal to carry knife in public full stop.

Help us make teenagers realise they do have a choice. Visit our advice page to find out how 

#lifeorknife - the choice is yours.",0
1292,"Look again  …it could save lives.

If you see something suspicious that might help us identify a terrorist threat do not ignore it.

Reporting it won’t ruin lives, but it might save them

 
#ActionCountersTerrorism",0
1293,"Please SHARE: If you know about a violent crime that has been committed, or may be committed in the future, contact @CrimestoppersUK on 0800 555 111. Crimestoppers are independent from police, always 100% anonymous and cannot trace your call or I.P address",0
1294,Latest update regarding incident in Bradford City centre:,0
1295,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Wakefield in relation to the crime of : Fraud #police,0
1296,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds in relation to the crime of : Damage #police,0
1297,"Did you know you can contact our Customer Contact Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

Save time, do it online. #ClickB4UCall",0
1298,"We will not tolerate homophobic or any type of hate crime, if you've been a victim we're here to help   #LGBTHM19",0
1299,Interested in a career as a member of Police Staff here at West Yorkshire Police? All our latest vacancies are available here:,0
1300,"Did you know you can contact our Customer Contact Centre (in a non-emergency) by using our 101 Live Chat system. For times when it may not be convenient to call.

Save time, do it on line. #ClickB4UCall",0
1301,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds City in relation to the crime of : Robbery #police",0
1302,Police are appealing for the public’s help to trace the family of a woman from #Rochdale,0
1303,"Burglaries often increase during the winter months, when burglars take advantage of the longer hours of darkness. See what measures you can take to secure your home:",0
1304,"Appeal: Linked Attempted Shop Robberies, Airedale, Castleford #police",0
1305,#ActionCountersTerrorism. Heard something that could be terrorist related? You could make the difference. #ACT,0
1306,"If you have any information on the whereabouts of any of these people, please call police on 101 or contact @CrimestoppersUK anonymously on 0800 555 111. Help keep your community safe.",0
1307,West Yorkshire Police is proud to support LGBT History Month #LGBTHM19,0
1308,"Today, a candle has been lit at our HQ in Wakefield in rememberance of Inspector Barry Taylor #WeWillRemember",0
1309,If you are caught looking at indecent images of children your employer will be informed and you may lose your job,0
1310,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Batley and Spen in relation to the crime of : Criminal Damage #police,0
1311,"Did you know you can contact our Customer Contact Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

Save time, do it on line. #ClickB4UCall",0
1312,"People looking for love this Valentine’s Day are being warned to watch out for romance fraudsters on the hunt for ill-gotten gains.

Find out more at:",0
1313,We are looking for enthusiastic people who want to make a real difference to the communities of West Yorkshire to join our Special Constables #BeSpecial. Find out more at:,0
1314,Latest News :  Criminals Hit With £25k Proceeds of Crime Bill #police,0
1315,"Domestic abuse can happen to anyone and can involve both physical violence and controlling behaviour. If you have concerns, there are people who can help",0
1316,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Shipley in relation to the crime of : Theft From Shop #police,0
1317,"Domestic abuse can affect both men and women, if you're worried about someone you know, speak out",0
1318,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : THEFT FROM LSHOP #police,0
1319,"The internet can be an amazing place for children, but parents should remind them that people may not be who they say they are. Find out more at:",0
1320,If you are worried about domestic abuse but would rather not speak to the police there are lots of charities and agencies who can help,0
1321,"Did you know you can contact our Customer Contact Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call. #ClickB4UCall

Save time, do it on line.",0
1322,You can report any concerns you may have direct to police on 101 or 999 in an emergency. You can also report anonymously via @CrimestoppersUK or by calling 0800 555 111 #ITSNOTOK,0
1323,"Watch this clip - does it look suspicious? 

We’re supporting @terrorismpolice’s work to help keep the UK safe from terrorism.

Reporting suspicious activity won’t ruin lives, but it might save them

 
#ActionCountersTerrorism",0
1324,"Each year we team up with Border Force &amp; @Barnardos to take part in a safeguarding op at airports. 100s of people on flights that have travelled from or via ‘countries of prevalence for FGM’ are spoken to, to educate &amp; raise awareness. Referrals are made where appropriate #EndFGM",0
1325,"Your information could save a life, but we understand you might not want to speak to police. If you know about a crime that has been committed, or believe something may happen in the future, contact independent charity, @FearlessORG //",0
1326,"Did you know you can contact our Customer Contact Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

#ClickB4UCall Save time and do it on line.",0
